"concentration","value","compound"
-0.329754146925876,100,"IS84"
-0.316052869248488,100,"IS84"
0.0157787563890409,50,"IS84"
-0.230622673923862,50,"IS84"
0.0549958615291415,25,"IS84"
-0.134896025358872,25,"IS84"
0.0610753236297918,12.5,"IS84"
-0.0851281824599496,12.5,"IS84"
-0.0883098412461389,6.25,"IS84"
0.0141003215196205,6.25,"IS84"
0.0253058652647703,3.125,"IS84"
-0.0830199526796178,3.125,"IS84"
-0.0969100130080564,1.5625,"IS84"
-0.087246696328677,1.5625,"IS84"
0.0718820073061254,0.78125,"IS84"
-0.0793549985932124,0.78125,"IS84"
0.0557604646877348,0.390625,"IS84"
-0.0752040042020878,0.390625,"IS84"
0.0625819842281631,0.1953125,"IS84"
-0.0757207139381184,0.1953125,"IS84"
-0.7594507517174,0,"Blank"
-0.675717544702307,0,"Blank"
