"concentration","value","compound"
-0.709269960975831,0.258,"M8 / 5-epi Aureol"
-0.709269960975831,0.143,"M8 / 5-epi Aureol"
-0.709269960975831,0.223,"M9 / epi-AR652"
-0.709269960975831,0.279,"M9 / epi-AR652"
-0.709269960975831,0.418,"M10 / smenoqualone"
-0.709269960975831,0.409,"M10 / smenoqualone"
-0.709269960975831,0.276,"M11 / epi-cyclosmenospongine"
-0.709269960975831,0.44,"M11 / epi-cyclosmenospongine"
-0.709269960975831,0.404,"M14 / AR956"
-0.709269960975831,0.636,"M14 / AR956"
-0.709269960975831,0.394,"M15 / AR981"
-0.709269960975831,0.372,"M15 / AR981"
-2.01029995663981,0.332,"Linezolid"
-2.01029995663981,0.199,"Linezolid"
-Inf,0.432,"100% Wachstum"
-Inf,0.471,"100% Wachstum"
-Inf,0.263,"100% Wachstum"
-Inf,0.359,"100% Wachstum"
-Inf,0.374,"100% Wachstum"
-Inf,0.469,"100% Wachstum"
-Inf,0.284,"100% Wachstum"
-Inf,0.216,"100% Wachstum"
-Inf,0.161,"100% Wachstum"
-Inf,0.371,"100% Wachstum"
-Inf,0.497,"100% Wachstum"
-Inf,0.352,"100% Wachstum"
-Inf,0.347,"100% Wachstum"
-Inf,0.432,"100% Wachstum"
2,-0.023,"M19 / AR992"
2,-0.011,"M19 / AR992"
2,0.322,"M20 / AR930"
2,0.323,"M20 / AR930"
2,-0.004,"M21 / 3-HydroxystrongylinA"
2,0.001,"M21 / 3-HydroxystrongylinA"
2,0.336,"M22 / AR910"
2,0.313,"M22 / AR910"
2,0.29,"leer"
2,0.403,"leer"
-1.30102999566398,0.378,"DMSO"
-1.30102999566398,0.374,"DMSO"
1,-0.00799999999999999,"Linezolid"
1,-0.001,"Linezolid"
1.69897000433602,-0.016,"M19 / AR992"
1.69897000433602,-0.013,"M19 / AR992"
1.69897000433602,0.451,"M20 / AR930"
1.69897000433602,0.388,"M20 / AR930"
1.69897000433602,0.046,"M21 / 3-HydroxystrongylinA"
1.69897000433602,0,"M21 / 3-HydroxystrongylinA"
1.69897000433602,0.374,"M22 / AR910"
1.69897000433602,0.385,"M22 / AR910"
1.69897000433602,0.262,"leer"
1.69897000433602,0.278,"leer"
-1.60205999132796,0.296,"DMSO"
-1.60205999132796,0.276,"DMSO"
0.698970004336019,-0.015,"Linezolid"
0.698970004336019,-0.00199999999999999,"Linezolid"
1.39794000867204,-0.01,"M19 / AR992"
1.39794000867204,-0.01,"M19 / AR992"
1.39794000867204,0.261,"M20 / AR930"
1.39794000867204,0.318,"M20 / AR930"
1.39794000867204,0.34,"M21 / 3-HydroxystrongylinA"
1.39794000867204,0.352,"M21 / 3-HydroxystrongylinA"
1.39794000867204,0.364,"M22 / AR910"
1.39794000867204,0.346,"M22 / AR910"
1.39794000867204,0.221,"leer"
1.39794000867204,0.433,"leer"
-1.90308998699194,0.27,"DMSO"
-1.90308998699194,0.48,"DMSO"
0.397940008672038,-0.00699999999999999,"Linezolid"
0.397940008672038,0.002,"Linezolid"
1.09691001300806,-0.01,"M19 / AR992"
1.09691001300806,-0.013,"M19 / AR992"
1.09691001300806,0.326,"M20 / AR930"
1.09691001300806,0.28,"M20 / AR930"
1.09691001300806,0.316,"M21 / 3-HydroxystrongylinA"
